trip_id,person_id,household_id,age,sex,employment,purpose,mode,duration_min,distance_km,num_persons,household_income,car_ownership
2161231862,2161231862,216123186,56-65 years,Woman,"Retired, but working",Big shopping (in shopping malls / supermarkets / big markets / bazar),Bus (local bus),20.0,5.0,2,0.6254296922541548,None
2161231871,2161231871,216123187,25-35 years,Woman,"Unemployed, searching for job",Secondary School,Metro,30.0,7.5,3,1.0405488309535824,None
2161231872,2161231872,216123187,56-65 years,Woman,"Unemployed, not searching for job",,,,,3,0.6254296922541548,None
2161231873,2161231873,216123187,14-15 years,Woman,Studying at school,Secondary School,Metro,30.0,7.5,3,0.6792175002843309,None
2161231881,2161231881,216123188,66 and more,Woman,"Retired, not working",,,,,2,0.5761899646958017,None
2161231883,2161231883,216123188,36-45 years,Man,Working at both main and side jobs,,,,,2,1.226524444430224,None
2161231891,2161231891,216123189,36-45 years,Woman,"Unemployed, not searching for job",,,,,1,0.8182308142103268,None
2161231901,2161231901,216123190,25-35 years,Woman,Working at full time job(s),Usual workplace,Metro,30.0,7.5,3,1.0405488309535824,None
2161231902,2161231902,216123190,56-65 years,Woman,Working at full time job(s),Usual workplace,"Ridehail passenger (services like Uber, Bolt, YandexTaxi etc.)",30.0,7.5,3,0.6254296922541548,None
2161231903,2161231903,216123190,36-45 years,Man,Working at full time job(s),Secondary School,Car as driver,10.0,2.5,3,1.226524444430224,None
2161231911,2161231911,216123191,36-45 years,Man,Working at full time job(s),,,,,3,1.226524444430224,None
2161231913,2161231913,216123191,16-17 years,Woman,Studying at school,Secondary School,Metro,50.0,12.5,3,0.9085998630188142,One
2161231914,2161231914,216123191,36-45 years,Woman,Working at full time job(s),,,,,3,0.8182308142103268,None
2161379181,2161379181,216137918,25-35 years,Woman,In maternity leave,,,,,1,1.0405488309535824,None
2161379191,2161379191,216137919,36-45 years,Woman,Working at both main and side jobs,"Having a promenade around the city, in park etc (in this case in address question – state address of start of promena",Walking,25.0,6.25,2,0.8182308142103268,None
2161379192,2161379192,216137919,14-15 years,Man,Studying at school,Courses/clubs/sections/other educational facilities,Walking,70.0,17.5,2,0.8838452498329735,None
2161379201,2161379201,216137920,25-35 years,Woman,Housewife/ houseman,,,,,1,1.0405488309535824,None
2161379211,2161379211,216137921,56-65 years,Woman,"Retired, not working",,,,,1,0.6254296922541548,None
2161379221,2161379221,216137922,36-45 years,Man,Self-employed,Usual workplace,Rented car (as driver),20.0,5.0,3,1.226524444430224,One
2161379222,2161379222,216137922,46-55 years,Woman,Self-employed,Usual workplace,Car as passenger,20.0,5.0,3,0.8987541627278769,None
2161379224,2161379224,216137922,16-17 years,Woman,Student (of university or vocational college),Courses/clubs/sections/other educational facilities,Car as passenger,30.0,7.5,3,0.9085998630188142,None
2161501611,2161501611,216150161,46-55 years,Woman,Housewife/ houseman,Accompanying/picking kids to/from school,Bus (local bus),15.0,3.75,2,0.8987541627278769,None
2161501612,2161501612,216150161,25-35 years,Woman,Working at full time job(s),,,,,2,1.0405488309535824,None
2161521821,2161521821,216152182,66 and more,Woman,"Retired, not working",,,,,1,0.5761899646958017,None
2161548201,2161548201,216154820,36-45 years,Man,Working at full time job(s),Usual workplace,Car as driver,100.0,25.0,6,1.226524444430224,One
2161548202,2161548202,216154820,46-55 years,Woman,Working at part time job(s),Usual workplace,Marshrutka (local),15.0,3.75,6,0.8987541627278769,None
2161548203,2161548203,216154820,16-17 years,Man,Studying at school,Courses/clubs/sections/other educational facilities,Marshrutka (local),60.0,15.0,6,0.9712376361785787,None
2161548204,2161548204,216154820,14-15 years,Man,Studying at school,,,,,6,0.8838452498329735,None
2161548205,2161548205,216154820,66 and more,Woman,Working at full time job(s),,,,,6,0.5761899646958017,None
2161548207,2161548207,216154820,25-35 years,Woman,Housewife/ houseman,,,,,6,1.0405488309535824,None
2161564451,2161564451,216156445,66 and more,Woman,"Retired, not working",,,,,1,0.5761899646958017,None
2161567921,2161567921,216156792,56-65 years,Woman,Housewife/ houseman,,,,,2,0.6254296922541548,None
2161567922,2161567922,216156792,56-65 years,Man,Working at full time job(s),,,,,2,0.9454076260111136,None
2161568281,2161568281,216156828,25-35 years,Woman,Self-employed,Big shopping (in shopping malls / supermarkets / big markets / bazar),Car as driver,10.0,2.5,2,1.0405488309535824,One
2161568282,2161568282,216156828,36-45 years,Man,Working at part time job(s),Big shopping (in shopping malls / supermarkets / big markets / bazar),Car as passenger,10.0,2.5,2,1.226524444430224,One
2161591891,2161591891,216159189,66 and more,Woman,"Retired, not working",,,,,2,0.5761899646958017,None
2161591892,2161591892,216159189,56-65 years,Man,"Unemployed, not searching for job",,,,,2,0.9454076260111136,None
2161606091,2161606091,216160609,66 and more,Man,"Retired, not working",,,,,2,0.6578800871293811,None
2161606092,2161606092,216160609,66 and more,Woman,"Retired, not working",,,,,2,0.5761899646958017,None
2161609101,2161609101,216160910,56-65 years,Man,Self-employed,,,,,1,0.9454076260111136,None
2161617611,2161617611,216161761,46-55 years,Woman,Housewife/ houseman,,,,,3,0.8987541627278769,None
2161617612,2161617612,216161761,16-17 years,Woman,Studying at school,Courses/clubs/sections/other educational facilities,Bus (local bus),15.0,3.75,3,0.9085998630188142,None
2161617613,2161617613,216161761,56-65 years,Man,Working at full time job(s),,,,,3,0.9454076260111136,None
2161621061,2161621061,216162106,66 and more,Woman,"Retired, not working","Services and administrative needs (city service centers, banks, etc)",Bus (local bus),20.0,5.0,1,0.5761899646958017,None
2161630481,2161630481,216163048,66 and more,Woman,"Retired, not working","Daily needs shopping (in small nearby stores, on street markets etc)",Walking,45.0,11.25,2,4.44257048266213,None
2161630482,2161630482,216163048,56-65 years,Woman,"Retired, not working","Daily needs shopping (in small nearby stores, on street markets etc)",Walking,45.0,11.25,2,4.44257048266213,None
2161632481,2161632481,216163248,46-55 years,Man,Owner or business,Big shopping (in shopping malls / supermarkets / big markets / bazar),Car as driver,20.0,5.0,1,1.318947547664047,One
2161634491,2161634491,216163449,66 and more,Woman,"Retired, not working",,,,,1,0.5761899646958017,None
2161636281,2161636281,216163628,46-55 years,Man,"Unemployed, not searching for job","Visiting home of other people (parents, relatives, friends etc)",Car as passenger,20.0,5.0,4,1.318947547664047,One
2161636282,2161636282,216163628,36-45 years,Woman,"Unemployed, not searching for job",,,,,4,0.8182308142103268,None
2161636283,2161636283,216163628,25-35 years,Man,Working at full time job(s),Usual workplace,Car as driver,20.0,5.0,4,1.5166038838578633,One
2161636284,2161636284,216163628,25-35 years,Woman,Working at full time job(s),,,,,4,1.0405488309535824,None
2161644281,2161644281,216164428,56-65 years,Woman,Housewife/ houseman,"Daily needs shopping (in small nearby stores, on street markets etc)",Walking,10.0,2.5,1,0.6254296922541548,None
2161644291,2161644291,216164429,46-55 years,Woman,"Unemployed, not searching for job",Health center/Doctor,Bus (local bus),20.0,5.0,1,0.8987541627278769,None
2161644301,2161644301,216164430,66 and more,Woman,"Retired, not working",Accompanying/picking kids to/from school,Walking,20.0,5.0,1,0.5761899646958017,None
2161644311,2161644311,216164431,46-55 years,Woman,Self-employed,,,,,1,0.8987541627278769,None
2161646011,2161646011,216164601,46-55 years,Woman,Housewife/ houseman,,,,,3,0.8987541627278769,None
2161646012,2161646012,216164601,46-55 years,Man,"Unemployed, searching for job",Health center/Doctor,Car as driver,60.0,15.0,3,1.318947547664047,One
2161646013,2161646013,216164601,66 and more,Man,"Retired, not working",,,,,3,0.6578800871293811,None
2161646021,2161646021,216164602,46-55 years,Woman,Working at both main and side jobs,Not usual workplace/ on some work tasks,Bus (local bus),70.0,17.5,2,0.8987541627278769,None
2161646022,2161646022,216164602,66 and more,Woman,"Retired, not working",,,,,2,0.5761899646958017,None
2161646031,2161646031,216164603,56-65 years,Woman,Housewife/ houseman,,,,,1,0.6254296922541548,None
2161646061,2161646061,216164606,25-35 years,Woman,"Unemployed, not searching for job","Daily needs shopping (in small nearby stores, on street markets etc)",Walking,20.0,5.0,2,16.907555589877518,None
2161646062,2161646062,216164606,36-45 years,Man,Working at part time job(s),,,,,2,18.982593336235098,None
2161653041,2161653041,216165304,46-55 years,Man,Working at full time job(s),"Accompanying/picking kids to/from nursery, kindergarten",Car as driver,10.0,2.5,4,18.982593336235098,None
2161653042,2161653042,216165304,66 and more,Woman,"Retired, not working",Secondary School,Walking,20.0,5.0,4,4.44257048266213,None
2161653045,2161653045,216165304,18-24 years,Man,Working at full time job(s),,,,,4,11.07114517211258,None
2161653046,2161653046,216165304,18-24 years,Woman,Both studying and working,,,,,4,13.82402214910604,None
2161661141,2161661141,216166114,56-65 years,Man,"Retired, not working",,,,,1,0.9454076260111136,None
2161661151,2161661151,216166115,66 and more,Woman,"Retired, not working",,,,,1,0.5761899646958017,None
2161668071,2161668071,216166807,18-24 years,Woman,Both studying and working,Courses/clubs/sections/other educational facilities,Metro,30.0,7.5,2,1.1680184442194046,None
2161668072,2161668072,216166807,18-24 years,Woman,Working at full time job(s),Domicile,Bus (local bus),40.0,10.0,2,1.1680184442194046,None
2161701011,2161701011,216170101,56-65 years,Woman,Self-employed,,,,,2,0.6254296922541548,None
2161701012,2161701012,216170101,25-35 years,Woman,Working at full time job(s),Usual workplace,Bus (local bus),60.0,15.0,2,1.0405488309535824,None
2161709361,2161709361,216170936,66 and more,Woman,"Retired, not working",,,,,2,0.5761899646958017,None
2161709362,2161709362,216170936,66 and more,Man,"Retired, but working",,,,,2,0.6578800871293811,None
2161711471,2161711471,216171147,66 and more,Woman,"Retired, but working","Visiting home of other people (parents, relatives, friends etc)",Bus (local bus),60.0,15.0,2,0.5761899646958017,None
2161711473,2161711473,216171147,14-15 years,Man,Studying at school,"Visiting home of other people (parents, relatives, friends etc)",Bus (local bus),20.0,5.0,2,0.8838452498329735,None
2161711481,2161711481,216171148,66 and more,Man,"Retired, not working","Services and administrative needs (city service centers, banks, etc)",Walking,20.0,5.0,1,0.6578800871293811,None
2161711491,2161711491,216171149,66 and more,Woman,Working at part time job(s),,,,,2,0.5761899646958017,None
2161711492,2161711492,216171149,25-35 years,Woman,Working at full time job(s),Usual workplace,Bus (local bus),10.0,2.5,2,1.0405488309535824,None
2161711771,2161711771,216171177,36-45 years,Woman,Working at full time job(s),Health center/Doctor,Bus (local bus),90.0,22.5,3,0.8182308142103268,None
2161711772,2161711772,216171177,66 and more,Woman,"Retired, not working",,,,,3,0.5761899646958017,None
2161711773,2161711773,216171177,66 and more,Man,"Retired, not working",,,,,3,0.6578800871293811,None
2161711781,2161711781,216171178,66 and more,Woman,"Retired, not working","Daily needs shopping (in small nearby stores, on street markets etc)",Bus (local bus),40.0,10.0,2,0.5761899646958017,None
2161711783,2161711783,216171178,18-24 years,Man,Working at full time job(s),Domicile,Bus (local bus),100.0,25.0,2,1.3467554790918572,None
2161711791,2161711791,216171179,36-45 years,Woman,Working at part time job(s),,,,,3,0.8182308142103268,None
2161711792,2161711792,216171179,36-45 years,Man,Working at part time job(s),Usual workplace,Bus (local bus),45.0,11.25,3,1.226524444430224,None
2161711793,2161711793,216171179,56-65 years,Man,"Unemployed, searching for job",,,,,3,0.9454076260111136,None
2161711801,2161711801,216171180,66 and more,Man,Working at full time job(s),Usual workplace,Car as driver,30.0,7.5,1,0.6578800871293811,One
2161722241,2161722241,216172224,56-65 years,Woman,"Retired, not working",,,,,3,0.6254296922541548,None
2161722242,2161722242,216172224,56-65 years,Man,"Retired, not working",,,,,3,0.9454076260111136,None
2161722243,2161722243,216172224,18-24 years,Man,Working at part time job(s),,,,,3,1.3467554790918572,None
2161722251,2161722251,216172225,56-65 years,Woman,Working at full time job(s),Usual workplace,Marshrutka (local),80.0,20.0,1,0.6254296922541548,None
2161722261,2161722261,216172226,36-45 years,Woman,"Unemployed, not searching for job",Health center/Doctor,Marshrutka (local),60.0,15.0,1,0.8182308142103268,None
2161722271,2161722271,216172227,56-65 years,Woman,Housewife/ houseman,,,,,2,0.6254296922541548,None
2161722274,2161722274,216172227,25-35 years,Woman,Housewife/ houseman,Accompanying/picking kids to/from courses/clubs/sections etc,Walking,30.0,7.5,2,1.0405488309535824,None
2161722281,2161722281,216172228,46-55 years,Woman,Working at full time job(s),Usual workplace,Car as passenger,25.0,6.25,2,0.8987541627278769,None
2161722282,2161722282,216172228,56-65 years,Man,"Unemployed, not searching for job",Usual workplace,Car as driver,25.0,6.25,2,0.9454076260111136,None
2161722291,2161722291,216172229,36-45 years,Woman,Housewife/ houseman,Accompanying/picking kids to/from courses/clubs/sections etc,Marshrutka (local),30.0,7.5,3,0.8182308142103268,None
2161722292,2161722292,216172229,36-45 years,Man,Self-employed,Usual workplace,Car as driver,30.0,7.5,3,1.226524444430224,One
2161722293,2161722293,216172229,14-15 years,Woman,Studying at school,Courses/clubs/sections/other educational facilities,Marshrutka (local),30.0,7.5,3,0.6792175002843309,None
2161722301,2161722301,216172230,25-35 years,Woman,Housewife/ houseman,,,,,1,1.0405488309535824,None
2161722311,2161722311,216172231,56-65 years,Woman,"Retired, not working",,,,,1,0.6254296922541548,None
2161722321,2161722321,216172232,36-45 years,Woman,Working at part time job(s),Usual workplace,Walking,20.0,5.0,1,0.8182308142103268,None
2161722331,2161722331,216172233,46-55 years,Man,"Unemployed, not searching for job",,,,,1,1.318947547664047,None
2161722341,2161722341,216172234,46-55 years,Man,Working at full time job(s),,,,,2,1.318947547664047,None
2161722342,2161722342,216172234,66 and more,Woman,"Retired, not working",,,,,2,0.5761899646958017,None
2161722371,2161722371,216172237,36-45 years,Woman,Housewife/ houseman,Usual workplace,Marshrutka (local),20.0,5.0,2,0.8182308142103268,None
2161722372,2161722372,216172237,18-24 years,Man,Working at full time job(s),Usual workplace,"Ridehail passenger (services like Uber, Bolt, YandexTaxi etc.)",15.0,3.75,2,1.3467554790918572,None
2161722381,2161722381,216172238,46-55 years,Woman,Housewife/ houseman,,,,,1,0.8987541627278769,None
